H,B,A_raw,S_eff,V,R_resp_soc,R_rob_soc,R_sig_soc,CCI_soc,ASI_soc,regime
0.4345185893,0.607236306,0.08539381167,0.009587960237,0.5905139527,0.5381030059,0.19659869,0.08785222817,0.04669217964,0.08393320393,"mixed regime"
0.5140027002,0.4753315456,1.348045368,0.5101882863,0.5040531186,0.4975225633,0.4975225633,0.5031827533,0.677100128,0.3000314322,"mixed regime"
0.6883057597,0.4087747429,0.6276495844,0.4628977616,0.4888545391,0.5161964775,0.502322403,0.4914921168,0.3005614014,0.3779076607,"mixed regime"
0.6310943607,0.3640981996,0.3016857571,0.06659494764,0.3122493838,0.4155323183,0.262914129,0.1822977132,0.1921129622,0.1529198314,"constrained stability"
0.7939805572,0.2996912275,1.31940228,0.567357508,0.3687442714,0.4443614686,0.4443614686,0.4960101678,0.6919539709,0.2931581924,"polarization risk"
0.9039998745,0.7816754897,1.106042107,0.9394395312,0.7766498321,0.8187287462,0.8187287462,0.8709996801,0.3370996412,0.651409703,"constructive transformation"
0.558211194,0.1063683346,0.5748084062,0.3662726877,0.92470565,0.3800768961,0.3765778199,0.3738017668,0.2923949463,0.2892318388,"mixed regime"
0.6890863576,0.1142382429,0.9545905057,0.9886096877,0.6098442647,0.3634416567,0.3634416567,0.570164633,0.5373099469,0.3708846314,"mixed regime"
0.218184859,0.7913110211,1.085091604,0.9605728529,0.3305908175,0.3850237652,0.3850237652,0.5809741164,0.628998332,0.3566450039,"fragmentation risk"
0.8487528607,0.5833799815,0.3600054478,0.1027437951,0.5192631672,0.6358774595,0.403152144,0.2799918618,0.1528978913,0.2428592019,"mixed regime"
0.4398564281,0.2068883315,0.8574900856,0.893304118,0.343469233,0.3150007541,0.3150007541,0.5035250458,0.6569724155,0.3038825759,"fragmentation risk"
0.7989257434,0.8140419189,0.5240901382,0.2841426523,0.6790030988,0.7615088946,0.5951690553,0.4886665734,0.1815257214,0.4135894501,"mixed regime"
0.4472745881,0.5586588733,1.003087087,0.9999470564,0.4445255938,0.480698277,0.480698277,0.6683740254,0.5194227678,0.4398868041,"mixed regime"
0.614822441,0.7481761958,1.649809452,0.09576612636,0.6721157668,0.6761855622,0.4148130401,0.2805960841,0.6734115557,0.1676790645,"mixed regime"
0.5600539308,0.5110127506,0.4088942028,0.1435395321,0.6485552781,0.5704306615,0.4040127097,0.3065834878,0.1925445127,0.2570834753,"mixed regime"
0.5371010691,0.4134801359,0.8434691137,0.8727363541,0.4227432229,0.4544949972,0.4544949972,0.6095907791,0.4614619484,0.417110264,"mixed regime"
0.6240428219,0.490242711,0.882271322,0.9258896395,0.5980653018,0.5677076083,0.5677076083,0.7074898995,0.3869511873,0.5101043973,"mixed regime"
0.6975358142,0.4904430552,0.7528560584,0.7122444885,0.2953334561,0.4657532734,0.4657532734,0.5638568328,0.3862651203,0.4067453076,"mixed regime"
0.5935279146,0.2021662132,0.6244703283,0.4568233414,0.607617901,0.417759911,0.417759911,0.43490705,0.3429135962,0.3238533375,"mixed regime"
0.5443440686,0.2228775059,0.6513756263,0.5090462457,0.3528700002,0.3498255218,0.3498255218,0.4141513461,0.4431376623,0.286979792,"mixed regime"
0.5698434929,0.6325924839,0.07189520655,0.008350480862,0.4820088896,0.558013736,0.1951693153,0.08422186566,0.03824998088,0.08111906305,"mixed regime"
0.3115535619,0.729782997,0.8451999309,0.8753529358,0.6475936568,0.5280515834,0.5280515834,0.6629097838,0.3812390029,0.4799385062,"mixed regime"
0.5068150036,0.7187453561,0.7064219263,0.6195123167,0.7446461382,0.6473286351,0.6402596021,0.6346599974,0.2706114153,0.4994918114,"mixed regime"
0.5427074525,0.4199962905,0.1820106955,0.02430050017,0.5548278673,0.5019454272,0.2354486365,0.1284955009,0.1038292906,0.1164088524,"constrained stability"
0.8073000985,0.6730993753,0.4863858309,0.2309502732,0.800482305,0.7576849188,0.5629840648,0.4439172994,0.1710298085,0.3790828348,"mixed regime"
0.343799491,0.3100847928,0.189144082,0.02592085732,0.6213478359,0.4046133076,0.2035600094,0.1174936247,0.1279044418,0.1041698395,"constrained stability"
0.2926719611,0.2288596049,1.529229128,0.210974232,0.2227325519,0.2461753995,0.2368595186,0.2296612874,1.558650785,0.08975874656,"polarization risk"
0.8041489315,0.6960301524,1.346628072,0.512986541,0.7449437418,0.7470723673,0.680061983,0.6308079486,0.4603565792,0.4319547414,"mixed regime"
0.3892951297,0.1002469627,1.303626696,0.5991986752,0.4030988207,0.2505650964,0.2505650964,0.3709481381,1.140325264,0.173313909,"polarization risk"
0.8066872751,0.702812035,1.542293957,0.1951878258,0.5010568386,0.6573708821,0.4852561287,0.3806269034,0.6179527083,0.235252181,"mixed regime"
0.8296763424,0.89499215,1.121602614,0.921132777,0.5252839377,0.7306465724,0.7306465724,0.810931274,0.3763010765,0.589210666,"constructive transformation"
0.6223737516,0.06471730018,0.01285001979,0.004455148399,0.3434391256,0.2400530029,0.08860248469,0.03991690931,0.0114821238,0.03946378129,"constrained stability"
0.7375243875,0.4676389931,0.3801039542,0.1182635717,0.8056607036,0.652548949,0.42576756,0.3025660169,0.1559982178,0.2617357122,"mixed regime"
0.834149772,0.2964058765,1.355570862,0.4953986766,0.9362679413,0.6140121986,0.5819309557,0.5574770954,0.5117767004,0.3687562424,"polarization risk"
0.9681388085,0.56696093,1.485722831,0.2696302464,0.2017943001,0.4802490918,0.4157115264,0.3703842217,0.6901974309,0.2191366612,"fragmentation risk"
0.8337380168,0.4789716325,1.046937722,0.9878348801,0.7448073321,0.6675151296,0.6675151296,0.7962722358,0.3841928016,0.5752610726,"constructive transformation"
0.9346738014,0.2220745201,0.8504969887,0.8832269784,0.7700541313,0.5427002468,0.5427002468,0.6756792115,0.3444001047,0.5025878897,"mixed regime"
0.8938822729,0.5285871132,1.745318618,0.04567929084,0.4755486576,0.6079445253,0.3182935237,0.189670104,0.7874879341,0.1061098654,"mixed regime"
0.4195873728,0.5449020298,0.2615596679,0.04834406573,0.2021793846,0.3588882463,0.2174228676,0.1456069171,0.1889756844,0.1224641673,"constrained stability"
0.5129840301,0.7484002026,0.09653801462,0.01073027129,0.4692006689,0.5647619833,0.2096774695,0.09490756175,0.04975513416,0.09040923798,"mixed regime"
0.7230742914,0.1003518642,1.079388886,0.965591494,0.5533419428,0.342426462,0.342426462,0.5459703642,0.6278456846,0.335394423,"mixed regime"
0.6922599777,0.4513364255,0.1824628228,0.02440053549,0.6351647628,0.5832910803,0.2637933485,0.139819146,0.0893306991,0.1283532596,"mixed regime"
0.4105627722,0.3694254303,1.699907951,0.0657755996,0.3232538543,0.3660019132,0.238302567,0.1690616147,1.267127399,0.0745708489,"polarization risk"
0.4655851039,0.1888350855,1.73419346,0.05005329869,0.5580729761,0.3660925741,0.2226134323,0.1495270354,1.208407418,0.06770808418,"polarization risk"
0.6620234001,0.642141531,0.07003193177,0.008191403371,0.8182361313,0.7032788942,0.2310389841,0.09482686915,0.02975726186,0.09208662339,"stable but stagnant"
0.2901138165,0.2093424853,1.702165586,0.06462902124,0.2185564077,0.2367716918,0.171141064,0.1319999565,1.91436581,0.04529285789,"polarization risk"
0.6271263529,0.8011529363,0.323566199,0.07870764962,0.4691333709,0.6177161208,0.3690591163,0.2444227011,0.1427620684,0.2138876568,"mixed regime"
0.8302860976,0.4619862152,1.107622621,0.9376786898,0.7020441241,0.6457638518,0.6457638518,0.7637740042,0.4195412638,0.5380428337,"constructive transformation"
0.649240031,0.2847167202,1.478540049,0.2802073445,0.4063191935,0.4219184658,0.3808827276,0.3509469519,0.859037619,0.1887788328,"polarization risk"
0.828559519,0.680886421,1.447943033,0.3280009845,0.4486230554,0.6325477632,0.5367706734,0.4707010257,0.5803751841,0.2978413167,"mixed regime"
0.2767600732,0.8205815773,0.462759106,0.2011935987,0.5010814843,0.4845937979,0.3889886489,0.3262752941,0.2328451052,0.2646523012,"mixed regime"
0.6592782058,0.5668973562,1.059422721,0.9805741628,0.468731606,0.5595417066,0.5595417066,0.7202347232,0.4699253694,0.4899804699,"mixed regime"
0.4418570637,0.4702534951,1.620901118,0.1174470402,0.8723262987,0.56593202,0.3819739266,0.2789004925,0.7481965697,0.159536117,"mixed regime"
0.2980184107,0.6306184038,1.500145389,0.2491508551,0.7807868871,0.5274493345,0.4372714847,0.3763634871,0.6988162073,0.2215445588,"mixed regime"
0.1032098905,0.5915125087,0.8266977583,0.8463234148,0.3608874554,0.2803403937,0.2803403937,0.4609124972,0.6188087908,0.2847232483,"mixed regime"
0.5681749377,0.4027442856,1.414023705,0.3858490512,0.3334532931,0.424146112,0.4142294545,0.4064633256,0.8227755629,0.2229914279,"polarization risk"
0.873433421,0.5732057844,1.277232115,0.6524720867,0.3606523907,0.5652098587,0.5652098587,0.6029318446,0.5383482956,0.3919345485,"mixed regime"
0.3876670259,0.2314286656,0.9502828157,0.9863616433,0.8076374702,0.4168989722,0.4168989722,0.614233123,0.5154405793,0.4053165339,"mixed regime"
0.7080758539,0.1926827569,0.6337380837,0.4746082712,0.7717264595,0.472202928,0.472202928,0.4732838202,0.2954919708,0.3653313419,"mixed regime"
0.5655397899,0.4582134681,1.055177315,0.9832281505,0.8724870973,0.6092048373,0.6092048373,0.7556388452,0.4211536209,0.5317080673,"constructive transformation"
0.4245664672,0.3378239656,0.7174085052,0.6416865759,0.524567456,0.4221620238,0.4221620238,0.5096932345,0.4197531721,0.3590013001,"mixed regime"
0.3999722448,0.08824394089,1.039308464,0.9914525428,0.7395652259,0.2966404772,0.2966404772,0.5105627135,0.6817721988,0.3035861301,"mixed regime"
0.6508186613,0.3323599867,0.7958744391,0.7933548399,0.8368199531,0.5656749134,0.5656749134,0.6586765005,0.3336057654,0.4939064584,"mixed regime"
0.5242592289,0.6927857088,1.767145808,0.03802486671,0.4764041154,0.5572372877,0.2848046347,0.166476355,0.8932857387,0.08792986269,"mixed regime"
0.5829848318,0.9054574735,0.4049793581,0.1398839647,0.3693286666,0.5798461488,0.4063746103,0.3057859994,0.1788663066,0.2593898882,"constrained stability"
0.3665241477,0.8900292562,0.7798543412,0.7639560165,0.6286062601,0.5896964667,0.5896964667,0.6625618855,0.3151109801,0.5038068236,"mixed regime"
0.6598757112,0.6035990703,0.2822688327,0.05716131411,0.3596093315,0.5232154414,0.3008056336,0.1931836182,0.14671778,0.1684665762,"constrained stability"
0.757820849,0.7549510583,0.6837719274,0.5737528026,0.08643097137,0.3670440998,0.3670440998,0.448767301,0.347754852,0.3329739828,"mixed regime"
0.6790264623,0.1916897141,0.2956756097,0.0635479678,0.7423160528,0.4588718897,0.2799264955,0.1885063783,0.1561975999,0.1630399322,"constrained stability"
0.483050994,0.3657180417,1.164521156,0.8603866538,0.1087525667,0.2678302503,0.2678302503,0.4528297425,0.9503565466,0.2321779283,"fragmentation risk"
0.7377486618,0.3122085218,1.636909678,0.1050170048,0.8847919526,0.5884796498,0.3824841948,0.270968701,0.7064069276,0.1587948904,"polarization risk"
0.6066803237,0.7156212727,0.352743054,0.09754386756,0.9425479738,0.7424186481,0.4469785134,0.297849494,0.1300757434,0.2635659563,"stable but stagnant"
0.744102746,0.04239748992,1.141315333,0.8949883526,0.6836288576,0.2783542222,0.2783542222,0.4708110203,0.6527459098,0.2848659419,"mixed regime"
0.5176365577,0.6035304972,0.5598729145,0.3408963005,0.4957406975,0.537023031,0.4793472671,0.4376995811,0.2670824442,0.3454389121,"mixed regime"
0.6891064748,0.3246666103,0.7942114361,0.7903559619,0.3982065418,0.4466261176,0.4466261176,0.5774169041,0.4273157112,0.404547431,"mixed regime"
0.8147268801,0.121012348,1.762279049,0.03963023071,0.619447418,0.3938057562,0.2218033979,0.1401254767,0.9917213967,0.07035395461,"polarization risk"
0.5287665737,0.3673151299,0.5859281575,0.3857636109,0.9091859964,0.5610288347,0.5108803535,0.4740088135,0.2529752605,0.3783066022,"mixed regime"
0.7307373451,0.5798058511,1.36403573,0.4789143993,0.8177999783,0.702366297,0.6382447066,0.5911886231,0.4930390026,0.3959632816,"mixed regime"
0.351645256,0.2441717329,0.04736040286,0.006462170601,0.574387927,0.3667204681,0.1336121547,0.05957370648,0.03632442303,0.0574855761,"constrained stability"
0.8791060193,0.4502954272,0.2223782164,0.03475540383,0.5393001849,0.5976631139,0.2934931197,0.1661541151,0.1028483749,0.1506590742,"mixed regime"
0.6024021619,0.6785638741,1.617062465,0.1205890077,0.9070918715,0.7184162997,0.4598424531,0.3218069151,0.6106961156,0.1997936867,"mixed regime"
0.4487766693,0.4586954063,0.910343615,0.9563254061,0.614953787,0.5021102041,0.5021102041,0.6709838051,0.4496554196,0.462857446,"mixed regime"
0.5028158931,0.4719035227,1.649212685,0.09617945587,0.5365857619,0.5030762174,0.3326564274,0.2389382204,0.8943855877,0.1261296655,"mixed regime"
0.5635791472,0.596150183,0.3616377417,0.1039417853,0.4038398153,0.5138542,0.3446096827,0.2503326681,0.1895198375,0.2104485021,"constrained stability"
0.5216089832,0.5714002901,0.3758578763,0.1148434361,0.514574068,0.5352760413,0.3643006099,0.2677722531,0.1906085172,0.2249036936,"mixed regime"
0.770339609,0.3267212757,1.245517798,0.7154215909,0.758746224,0.5758624084,0.5758624084,0.6349334687,0.5122068556,0.4198721004,"polarization risk"
0.4267813389,0.5864038281,0.6700987266,0.5462721104,0.7629215787,0.5758296708,0.5682936278,0.5623358665,0.2858294743,0.4373331594,"mixed regime"
0.7906664706,0.4349066354,0.1497503953,0.01802047598,0.5219089984,0.5640635637,0.2384721129,0.1197637103,0.07540475702,0.1113661712,"constrained stability"
0.7818380875,0.5534273435,0.7164147821,0.6396839986,0.3716463718,0.5437957109,0.5437957109,0.5850246252,0.318306478,0.4437698175,"mixed regime"
0.611709817,0.3355761161,1.327250221,0.5515849143,0.932804247,0.5763801328,0.5700787425,0.5650872682,0.5416974347,0.3665357777,"polarization risk"
0.870102043,0.3105297625,0.5363426611,0.3029089744,0.3708243822,0.4644588407,0.41738656,0.3831875956,0.2724151847,0.3011498135,"mixed regime"
0.8253126076,0.5291565968,1.339109702,0.5278921498,0.5788269732,0.6322912207,0.6043995951,0.5829747906,0.5276872492,0.3816061114,"mixed regime"
0.4300311751,0.2520304265,1.018265911,0.9981481418,0.5457578083,0.3896287164,0.3896287164,0.5949709726,0.6295508918,0.3651134651,"mixed regime"
0.7044953782,0.2428668571,1.737712836,0.04863335281,0.6548490933,0.4820912072,0.2716942583,0.1717281379,0.927321444,0.08910197022,"polarization risk"
0.605900286,0.2687873021,1.126771413,0.9145864494,0.445524435,0.4170874714,0.4170874714,0.5938490591,0.6485763771,0.3602193185,"mixed regime"
0.4400155628,0.432950733,0.9010490314,0.9470569231,0.797933202,0.5336923991,0.5336923991,0.6908428977,0.4087146616,0.4904065504,"mixed regime"
0.6304360752,0.4409638327,1.26000776,0.6868921579,0.2350278035,0.4027675034,0.4027675034,0.5121294891,0.7371935918,0.2948027736,"polarization risk"
0.1979416655,0.5687931418,0.5889273514,0.3911039916,0.8247420941,0.4528314455,0.4365414586,0.4239324191,0.2903954731,0.3285290657,"mixed regime"
0.3573004271,0.3887773739,1.021827605,0.997356587,0.2738392507,0.3363128064,0.3363128064,0.5485188791,0.7534324643,0.3128257805,"fragmentation risk"
0.7988035815,0.8647235215,1.43052745,0.3570984346,0.5955660632,0.7437307525,0.6190971307,0.5346052663,0.4970232341,0.3571122038,"mixed regime"
0.8080884492,0.37777596,0.7836914182,0.7710969826,0.2916923323,0.4465527244,0.4465527244,0.5709907338,0.4073008484,0.4057346618,"mixed regime"
0.6173247099,0.7710742383,1.511938029,0.2331663738,0.401479622,0.5760026132,0.4594463651,0.383427372,0.6721741285,0.2292987108,"mixed regime"
0.7287533177,0.5562771454,0.05679009711,0.007136935597,0.6982887549,0.6566021042,0.2120091706,0.08582158847,0.02586861145,0.08365748548,"mixed regime"
0.8952568927,0.3772127479,1.604285491,0.1315100546,0.4481293638,0.5329001129,0.3755987159,0.2839139474,0.7653311873,0.1608275826,"polarization risk"
0.3855232203,0.7623424482,1.379888763,0.4485421483,0.4266216176,0.5005120071,0.4869806333,0.4764194043,0.6693719315,0.2853884118,"mixed regime"
0.8973214354,0.3901114253,0.5784637237,0.3726251214,0.3546403905,0.4988557352,0.4637663777,0.4374804921,0.2746950506,0.3432040408,"mixed regime"
0.4469655916,0.2382491064,0.5858597604,0.3856422274,0.2732390353,0.3075738237,0.3075738237,0.3405298732,0.4627543506,0.2328004514,"mixed regime"
0.6691218364,0.4928405335,0.1162962873,0.01305593433,0.2979444211,0.4614404122,0.1892512293,0.09276351046,0.07051858328,0.08665287264,"constrained stability"
0.7920033024,0.2744593286,0.7179297459,0.6427366797,0.7338379735,0.5423359456,0.5423359456,0.5854131892,0.3064622831,0.4480903864,"mixed regime"
0.411907811,0.4874726547,0.31179706,0.07198910568,0.6847258188,0.5161259121,0.3154157983,0.2127089017,0.164145004,0.1827168445,"mixed regime"
0.7101098688,0.260521918,1.648023022,0.09700761876,0.375273215,0.4109974503,0.2864710941,0.2146219567,1.009585368,0.1067991239,"polarization risk"
0.749785496,0.6490415513,1.301589054,0.6033179898,0.124970195,0.3932529548,0.3932529548,0.4767771364,0.6789540802,0.2839727078,"fragmentation risk"
0.5279235248,0.3480821261,0.7157487709,0.6383414142,0.6578165494,0.4944463528,0.4944463528,0.5546760414,0.3528865887,0.4099944859,"mixed regime"
0.133644275,0.3376206618,0.2208364212,0.0342950276,0.7582011391,0.3246294652,0.185075419,0.1180639708,0.1561187295,0.102120974,"constrained stability"
0.3469877565,0.4900909119,1.516203144,0.2275546342,0.5138870054,0.4437647607,0.3755225575,0.3285659878,0.8782006823,0.1749365714,"mixed regime"
0.3232975041,0.4131679646,1.570523459,0.1639298371,0.646109609,0.441921432,0.344884201,0.2828367828,0.9091522318,0.1481478418,"polarization risk"
0.2090350959,0.4620744298,0.3963858289,0.1321038344,0.6126061113,0.3896764466,0.2973424894,0.2394965306,0.2507092068,0.1914885805,"mixed regime"
0.5470486068,0.3663585123,0.2004484451,0.02867956319,0.7240653408,0.5254966932,0.2539923427,0.1419780257,0.1059752446,0.1283736019,"constrained stability"
0.5589602648,0.1565032492,0.2658000474,0.05005064752,0.5779794961,0.3697761606,0.2242882936,0.1503490766,0.1751298445,0.1279425225,"constrained stability"
0.8034794092,0.2257943496,1.748453776,0.04450614179,0.3377389097,0.3942360239,0.2285189481,0.1477253218,1.095844016,0.07048488371,"polarization risk"
0.2785869586,0.5400174634,0.5196313062,0.2774909047,0.7047075294,0.47328837,0.4141489483,0.3722040949,0.2682022156,0.2934895479,"mixed regime"
0.8794347587,0.6540272495,1.017818694,0.9982376334,0.7181416176,0.7447374415,0.7447374415,0.8496831895,0.3396871953,0.6342399871,"constructive transformation"
0.3621382646,0.4021793635,0.8788564213,0.9217031808,0.6638463443,0.4589731241,0.4589731241,0.6281291946,0.4657088361,0.4285497768,"mixed regime"
0.7712967728,0.7570565489,1.68049319,0.07633554711,0.2085602293,0.4956713039,0.3105110346,0.2135913435,0.8207839257,0.1173073534,"fragmentation risk"
0.842039453,0.1199344642,0.7033579243,0.6133193221,0.6522194396,0.403853074,0.403853074,0.4873958839,0.348534064,0.3614264533,"mixed regime"
0.09507177358,0.3989713329,0.2574093324,0.04672104595,0.6916729265,0.2971424419,0.1871120062,0.1292442495,0.1875029682,0.1088369907,"constrained stability"
0.3162079893,0.6312356994,0.9839747191,0.9985742971,0.7483888286,0.5305959072,0.5305959072,0.7052471099,0.4419521004,0.4890919121,"mixed regime"
0.5540569515,0.7404847024,1.535978333,0.20271386,0.4816963432,0.5824803551,0.4473854163,0.3622448794,0.6907547037,0.2142504046,"mixed regime"
0.8821089961,0.8289268226,0.6405660457,0.4878547322,0.7479470978,0.8177799186,0.7187038344,0.6481578391,0.2015825019,0.5394201713,"mixed regime"
0.4743860097,0.2838111328,0.5397626474,0.3082731606,0.4041945347,0.3789517458,0.3598917266,0.3453362936,0.3545743491,0.2549408187,"mixed regime"
0.5260274325,0.1698105463,0.06845585543,0.008058970928,0.3771134333,0.322959714,0.1283604294,0.06135605224,0.0569842509,0.05804821802,"constrained stability"
0.5010570016,0.3967111421,0.8951754149,0.9407804143,0.4283277891,0.439925627,0.439925627,0.619338837,0.5068881574,0.4110051791,"mixed regime"
0.7049940661,0.7984363082,0.8021681209,0.8045836896,0.662868081,0.7199200719,0.7199200719,0.7568562579,0.2779304869,0.5922515079,"constructive transformation"
0.8122087593,0.3520629137,1.25946012,0.6879786171,0.6412277572,0.5681112905,0.5681112905,0.619223036,0.5306093828,0.4045598067,"polarization risk"
0.7307683699,0.1591137575,1.657302227,0.09069466303,0.5545291072,0.4009934451,0.276533906,0.2054174244,0.9630186269,0.104643645,"polarization risk"
0.456870798,0.3788573576,1.120756806,0.9221823885,0.4124128375,0.4148270809,0.4148270809,0.5942845996,0.6739496824,0.3550193927,"mixed regime"
0.3192466954,0.6706881486,1.211093449,0.7807049207,0.7840658851,0.5516536977,0.5516536977,0.6449643441,0.5207538292,0.424108315,"mixed regime"
0.2660021504,0.6256064022,1.084635917,0.9609856817,0.4660105799,0.4264427182,0.4264427182,0.6146756359,0.6079586963,0.3822707868,"mixed regime"
0.8902979571,0.7075229615,1.664951367,0.08573910744,0.1013806542,0.3997087618,0.2720210363,0.1999353322,0.8446287897,0.1083878411,"fragmentation risk"
0.8630993212,0.8349727807,1.241720088,0.7228140095,0.7321189018,0.8080500056,0.7858421488,0.7685161233,0.3861030122,0.5544437293,"constructive transformation"
0.8754586573,0.6830685134,0.4266080892,0.1609685912,0.5250672647,0.6796807195,0.4741480826,0.3554685946,0.1667908658,0.3046549344,"mixed regime"
0.6860329622,0.3448418577,0.488843623,0.2342045894,0.6241778471,0.528556117,0.4312381534,0.366452794,0.2343123106,0.2968882274,"mixed regime"
0.8943332843,0.8389780494,1.118081405,0.9254618926,0.8120301323,0.8477621951,0.8477621951,0.881885229,0.3295158403,0.6633130665,"constructive transformation"
0.9817427208,0.562070638,0.5295050706,0.2923486406,0.326051013,0.5645356608,0.4788988623,0.4198418672,0.2254399518,0.3426050102,"mixed regime"
0.8337306981,0.5563510389,1.124260646,0.9177945524,0.2048719594,0.4563370588,0.4563370588,0.6249461839,0.5480747393,0.4036925143,"fragmentation risk"
0.292322077,0.5276824725,0.04575271483,0.006353041766,0.4929702087,0.4236608369,0.148254938,0.0640032232,0.03131110388,0.06206005439,"mixed regime"
0.7531487277,0.3498940716,1.519904369,0.2227579018,0.6482870476,0.5548746599,0.4416766585,0.3679866758,0.6930687916,0.2173489214,"polarization risk"
0.8711950571,0.104364933,0.22219948,0.03470176544,0.8005443509,0.4175275459,0.2241825177,0.1363122949,0.1110838073,0.1226840802,"constrained stability"
0.5512631069,0.3801076897,1.34420173,0.5177858675,0.3517974358,0.4192947435,0.4192947435,0.461055563,0.7895629733,0.2576358418,"polarization risk"
0.5836716311,0.2718004716,1.383257012,0.4421823246,0.7628841548,0.4946436771,0.4809718855,0.4703070342,0.6589046193,0.2835045661,"polarization risk"
0.6570949782,0.2977619039,1.427300294,0.3626329476,0.4824327534,0.4553143681,0.4301305917,0.4109902437,0.7643166079,0.2329458567,"polarization risk"
0.3852318329,0.457145187,0.26423486,0.04941496846,0.2494260336,0.3528358455,0.2158460749,0.1456804653,0.2020686238,0.1211914715,"constrained stability"
0.5227231554,0.5350181987,1.638776043,0.1036370709,0.95517736,0.6440329756,0.4079057815,0.2830618013,0.6769495458,0.1687956576,"mixed regime"
0.7675565158,0.5403111223,0.1291238004,0.01479487866,0.4685865631,0.579225981,0.2315601793,0.1112030124,0.06430422092,0.104484235,"mixed regime"
0.526012531,0.4701591444,1.713693371,0.05902655019,0.2720222853,0.4067071625,0.2510286069,0.1706382279,1.128006789,0.08018688134,"fragmentation risk"
0.786010592,0.09666995998,1.517552555,0.2257979499,0.4864027589,0.3330979723,0.3022449062,0.2796331091,0.9079919423,0.1465588522,"polarization risk"
0.7468913446,0.1212122563,0.2694545996,0.0515614483,0.6682331628,0.3925641736,0.236327507,0.1574697589,0.1520054327,0.1366918545,"constrained stability"
0.7630964939,0.3800913845,1.745871035,0.04547072042,0.2796659656,0.4328815079,0.2464391681,0.1570298784,1.045874523,0.07675440335,"polarization risk"
0.6966084454,0.3350420824,1.384458562,0.4399220612,0.351962942,0.4347053762,0.4347053762,0.437045185,0.7613948261,0.2481244855,"polarization risk"
0.1963880948,0.9079172766,1.279273196,0.6483676899,0.2342102771,0.3469411351,0.3469411351,0.459684967,0.7590068208,0.2613321117,"fragmentation risk"
0.2995165386,0.7139920655,0.3912543219,0.1276160097,0.4125057569,0.4451585671,0.3257334372,0.2537116602,0.2233508283,0.2073907618,"constrained stability"
0.7692645427,0.7903923148,1.022028343,0.9973078088,0.6434969576,0.7314000303,0.7314000303,0.8409271698,0.3482738421,0.623706508,"constructive transformation"
0.5828285619,0.703372211,1.661342532,0.08804957701,0.6612078834,0.6471744329,0.3930500287,0.2637479039,0.7098362992,0.1542533072,"mixed regime"
0.6002162649,0.7037409558,0.462113137,0.2004188233,0.5411968728,0.6114467228,0.4626510938,0.3701430255,0.2002392314,0.3083910406,"mixed regime"
0.5781349091,0.1744271107,0.3127966044,0.07254103941,0.4287065975,0.3509682115,0.236644699,0.1726473747,0.2206034745,0.141444276,"constrained stability"
0.7351486353,0.6291630661,0.9644732172,0.9930125692,0.2556670781,0.4908374915,0.4908374915,0.6739774807,0.4569195481,0.4626044599,"fragmentation risk"
0.6792550218,0.6617305693,0.9321076674,0.9747174893,0.6639696797,0.6682732866,0.6682732866,0.7919909099,0.3486823693,0.5872330861,"constructive transformation"
0.6878516261,0.2388888099,1.765081562,0.0386989306,0.3224393399,0.3755890015,0.212794006,0.1350692879,1.20732778,0.06119131427,"polarization risk"
0.306979415,0.7879110364,1.139647965,0.8973206895,0.7267755375,0.5601816945,0.5601816945,0.6924801977,0.4784722266,0.4683755199,"mixed regime"
0.674001016,0.582149401,0.4627440271,0.2011754897,0.6479592774,0.633501391,0.4755590452,0.3780680221,0.194457329,0.3165186507,"mixed regime"
0.2196306357,0.8660036713,0.1428338852,0.01687614559,0.6391774712,0.4953871118,0.212827059,0.1082661156,0.07371543261,0.1008331559,"mixed regime"
0.7436921263,0.566602256,0.9972170751,0.999956975,0.701459251,0.666128441,0.666128441,0.7997393742,0.3723902125,0.5827346821,"constructive transformation"
0.2529574387,0.8739294238,1.502478852,0.2459334215,0.34667302,0.4247642461,0.3705231548,0.3321614845,0.8147566137,0.1830336267,"fragmentation risk"
0.7636305108,0.3997124747,0.893285906,0.9386936548,0.5286023598,0.5444023912,0.5444023912,0.695651555,0.399439627,0.4970929375,"mixed regime"
0.1816104749,0.6541998033,0.3833777751,0.1209534131,0.3325925293,0.3406078067,0.2629332323,0.2137559372,0.2678460992,0.1685977007,"constrained stability"
0.4717779382,0.8608723982,1.501186043,0.2477126611,0.6807943624,0.6514745493,0.5115759763,0.4216191146,0.5945242575,0.2644168708,"mixed regime"
0.2510412745,0.1061849334,1.720698165,0.05582195498,0.3528148642,0.211082211,0.1513700612,0.1160140714,1.997534158,0.03870316908,"polarization risk"
0.6047234582,0.5453581916,1.626402379,0.1130541291,0.4928162636,0.5457258963,0.3681735027,0.2687292267,0.8087243272,0.1485738997,"mixed regime"
0.6104780002,0.3177679905,1.104431143,0.9412108157,0.5645830605,0.4784493876,0.4784493876,0.6487373624,0.5602613615,0.4157876228,"mixed regime"
0.826334883,0.5581588663,0.5100304708,0.2634944438,0.3169865593,0.5268070611,0.4430283886,0.3857052328,0.2378309173,0.3115976725,"mixed regime"
0.8491174746,0.5957864384,0.6450285123,0.4965721801,0.4468132721,0.6091554755,0.5788175764,0.5556387902,0.2610886202,0.4406024932,"mixed regime"
