dataset_id,family,decision_index,fingerprint,priority,H,B,S,V,predictors,R_variants,delta_variants,G_variants,weight
uf20-91_uf20-01,satlib_random_3sat_uf20,6,be760fde90c41a24446e86e87aa99d750dbf51cd08ab31d32c52757f0b30401c,47a9a29369cb06759dd26fc20885023655ad9c7eb8c4632b70259dd3c46fd22e,0.7602692040183981,0.8375434446282854,0.7199999998271996,0.8857905982905983,"[17.0, 7.076923076923077, 5.075757441945729, 0.7172265949562014, 0.235294117633218, 0.8983191991873573, 1.875, 1.3173076923076923, 0.308592433382331, 0.23425994925109042, 0.06666666663111111, 0.9892793982453384, 3.3200000000000003, 1.4061538461538463, 0.5544441216422703, 0.3942983356796299, 0.6024096383727681, 0.9773352859309116]","{""HBSV"": 0.7982879548816657, ""HBV"": 0.8262318576882001, ""HSV"": 0.7856160014341035, ""BSV"": 0.8113787615088034, ""HBS"": 0.7710852809119335}","{""HBSV"": -0.004665883310539853, ""HBV"": 0.006826806482809866, ""HSV"": -0.01219253885777516, ""BSV"": -0.006535854968954702, ""HBS"": -0.00633707733394806}","{""HBSV"": 0.653782980355943, ""HBV"": 0.8138152382242039, ""HSV"": 0.5270657805390544, ""BSV"": 0.7244758271830368, ""HBS"": 0.5452824938795142, ""value_only"": 0.6889335557186249, ""response_only"": 0.4602270496935071}",0.004166666666666667
uf20-91_uf20-01,satlib_random_3sat_uf20,8,26240cc69e5be69695c003e19572eb0ccfecaf398df00ee4ae0a261ba69d317f,4d603c24562269766f7cfdcc022e926f9c89396512899efd3f1b7602f2e008e7,0.6923076924053254,0.8319256397064855,0.7499999994375004,1.0,"[2.0, 1.3333333333333333, 0.4714045207910317, 0.35355339032810873, 0.49999999975, 0.946394630357186, 0.625, 0.4583333333333333, 0.11785113019775792, 0.2571297380522797, 0.39999999936, 0.9713067383178074, 3.3200000000000003, 1.946666666666667, 0.9710933128295253, 0.49884930427945673, 0.6204819275239511, 0.8946129187404623]","{""HBSV"": 0.8107019775550631, ""HBV"": 0.8320087407579646, ""HSV"": 0.8037484345925325, ""BSV"": 0.8320087407579646, ""HBS"": 0.755930107934835}","{""HBSV"": 0.04151723430262311, ""HBV"": 0.05632064319103214, ""HSV"": 0.03983124294856355, ""BSV"": 0.05632064319103214, ""HBS"": -0.004571564413096807}","{""HBSV"": 0.9705330993635765, ""HBV"": 0.9994198776372111, ""HSV"": 0.9557930949621282, ""BSV"": 0.990672584391473, ""HBS"": 0.4964336145459715, ""value_only"": 0.7452149828361846, ""response_only"": 0.9184390732939861}",0.004166666666666667
uf20-91_uf20-01,satlib_random_3sat_uf20,1,18700c5a864054885b76abfcfc5f562b53ac54b7a520fa79a7cca07d447a7476,5082cdaa86dd77a647c017ac1ad40894ec98a7e9fdae263fbc684c724e2330ee,0.7626239376559885,0.8014122076426918,0.7464114831178772,0.9072683310841205,"[7.0, 0.9473684210526315, 1.7005783601477382, 1.7950549338167214, 0.4285714285102041, 0.6200038518329368, 2.25, 1.5789473684210527, 0.4238190370633265, 0.2684187233034416, 0.05555555553086419, 0.9870522712945293, 1.3600000000000003, 1.267368421052632, 0.05514021412087919, 0.04350764399792604, 0.014705882342128036, 0.9996770165614058]","{""HBSV"": 0.802084479321387, ""HBV"": 0.8215500872887604, ""HSV"": 0.8023086951778233, ""BSV"": 0.8156866213094237, ""HBS"": 0.7698064866134149}","{""HBSV"": -0.0024861689540576215, ""HBV"": -0.013974490814947282, ""HSV"": 0.0034910551724144367, ""BSV"": -0.0007859779500870578, ""HBS"": 0.00083851943554758}","{""HBSV"": 0.6990058947375004, ""HBV"": 0.2522775734070917, ""HSV"": 0.7748434330794409, ""BSV"": 0.7947958955962497, ""HBS"": 0.6200753696555951, ""value_only"": 0.706862160501509, ""response_only"": 0.49059504743151017}",0.004166666666666667
uf20-91_uf20-01,satlib_random_3sat_uf20,9,fbd1deb968099544eaa72ce543bf89f91e3323c79fae3705a92a709c7035f7c8,64ddfe9f0ededfde8bf4ba58941bfcfa01a5b3197b5987f43dbc2b952c829c81,0.50000000025,1.0,0.9999999979999963,0.65,"[1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.25, 0.25, 0.0, 0.0, 0.0, 1.0, 3.3200000000000003, 2.29, 1.03, 0.44978165919223506, 0.6204819275239511, 0.848700815240681]","{""HBSV"": 0.6875344336516596, ""HBV"": 0.6875344336516596, ""HSV"": 0.6875344331933024, ""BSV"": 0.6875344336516596, ""HBS"": 0.6875344336516596}","{""HBSV"": -0.12316754390340356, ""HBV"": -0.14447430710630504, ""HSV"": -0.1162140013992301, ""BSV"": -0.14447430710630504, ""HBS"": -0.06839567428317539}","{""HBSV"": 0.00021014412315370547, ""HBV"": 3.538563156316877e-09, ""HSV"": 0.000818727821858954, ""BSV"": 0.00016013433235237198, ""HBS"": 0.014534988906031391, ""value_only"": 0.15628949131909228, ""response_only"": 0.0011333908425604441}",0.004166666666666667
uf20-91_uf20-01,satlib_random_3sat_uf20,2,12bf72f95d6d1fd20857947278cd1cea0e06a20567169fbb4512c413a8b87491,7c327f0bf0f0c13687dcee10368e3eae18677f9acbbaca3263840a6d6b5a22a1,0.7735976096491937,0.8342432412963965,0.7456140349634502,0.9083105856132172,"[4.0, 1.6842105263157894, 1.1263649767911945, 0.6687792045726841, 0.0, 0.926922596381138, 2.375, 1.763157894736842, 0.305903366777965, 0.1734974318055189, 0.10526315785041551, 0.9948324961238478, 2.3200000000000003, 1.3200000000000003, 0.2417480201845672, 0.1831424393950187, 0.4137931032699167, 0.9952409811346847]","{""HBSV"": 0.8130908362327333, ""HBV"": 0.8369138028077298, ""HSV"": 0.8061598962681277, ""BSV"": 0.8266983082856955, ""HBS"": 0.7836232207615653}","{""HBSV"": 0.011006356911346216, ""HBV"": 0.015363715518969312, ""HSV"": 0.003851201090304346, ""BSV"": 0.01101168697627175, ""HBS"": 0.013816734148150434}","{""HBSV"": 0.8633173996747721, ""HBV"": 0.938141564209187, ""HSV"": 0.7914852044107165, ""BSV"": 0.8995933563384422, ""HBS"": 0.792934989533917, ""value_only"": 0.755242469307777, ""response_only"": 0.6718027913616851}",0.004166666666666667
uf20-91_uf20-01,satlib_random_3sat_uf20,0,a67d1b0653a2a1fa7bfaa84ba4dd7a8c17ff9031d2c9df050010777022a234d0,8444b140f355175729fc50eca7b38541e78eec348109ff16c328eb5f091c330b,0.7698957042142732,0.8220794645026647,0.7184210525181441,0.921577776304363,"[175.0, 99.95, 38.77689389314209, 0.3879629203877351, 0.1028571428565551, 0.9732111904610229, 2.375, 1.70625, 0.3692792811680612, 0.21642741740755092, 0.052631578925207756, 0.9919367889693446, 1.3800000000000003, 1.2730000000000001, 0.059084684986889846, 0.0464137352242546, 0.01449275361268642, 0.9996392729686995]","{""HBSV"": 0.8045706482754447, ""HBV"": 0.8355245781037077, ""HSV"": 0.7988176400054089, ""BSV"": 0.8164725992595108, ""HBS"": 0.7689679671778673}","{""HBSV"": 0.0, ""HBV"": 0.0, ""HSV"": 0.0, ""BSV"": 0.0, ""HBS"": 0.0}","{""HBSV"": 0.7383086252694645, ""HBV"": 0.7053025446533351, ""HSV"": 0.7290020757985689, ""BSV"": 0.8039252827156305, ""HBS"": 0.6072478597786922, ""value_only"": 0.718268908313306, ""response_only"": 0.5253046363954283}",0.004166666666666667
uf20-91_uf20-01,satlib_random_3sat_uf20,4,1f538c1e2f4f18452479d24b36afed6a79e88be7f8ffe9cc612f5a59f6d53ea7,e045d1c190e5d34ccd7cd3889508b309f10d08c5378c57879daed6e3c7048340,0.7732145354603979,0.8156848566831126,0.705882352816609,0.888697952374423,"[16.0, 6.0, 4.87490573061192, 0.812484288299906, 0.18749999998828126, 0.8768007990594358, 2.5, 1.6838235294117647, 0.44786595096591353, 0.2659815253065098, 0.09999999996, 0.9865456774261011, 3.3200000000000003, 1.375294117647059, 0.4884804487274054, 0.35518253303369496, 0.5963855419890405, 0.9836190474274639]","{""HBSV"": 0.7930986823504905, ""HBV"": 0.824502916605094, ""HSV"": 0.7857098021710129, ""BSV"": 0.7998397209992155, ""HBS"": 0.76357478394102}","{""HBSV"": -0.04461214024706883, ""HBV"": -0.020511551479213574, ""HSV"": -0.0515060996749197, ""BSV"": -0.04517474708509217, ""HBS"": -0.054983513275586704}","{""HBSV"": 0.1528035614818934, ""HBV"": 0.14256947748126853, ""HSV"": 0.1364089939752716, ""BSV"": 0.2169149891606507, ""HBS"": 0.09936264859487506, ""value_only"": 0.6634890755917617, ""response_only"": 0.08381078731373591}",0.004166666666666667
uf20-91_uf20-01,satlib_random_3sat_uf20,5,3970264aad9737ce628608f750bf523c5de0ace12767f4a5cc01269d8d6c02e6,e8487d929ca4766f988fabf7b25458105078d67eaef0407b72e8462f4b911c3e,0.7596934916533047,0.8185896903948033,0.755555555387654,0.8846902356902357,"[13.0, 5.866666666666666, 3.964284999284935, 0.6757303974902054, 0.0, 0.9135102552069961, 2.0, 1.4666666666666666, 0.3274480450731417, 0.22326003057946475, 0.06249999996875, 0.9905887190047927, 3.3200000000000003, 1.3840000000000003, 0.5192918254700338, 0.37521085628238643, 0.6024096383727681, 0.9807746336850305]","{""HBSV"": 0.8029538381922056, ""HBV"": 0.8194050512053902, ""HSV"": 0.7978085402918786, ""BSV"": 0.8179146164777581, ""HBS"": 0.7774223582458816}","{""HBSV"": 0.009855155841715035, ""HBV"": -0.005097865399703805, ""HSV"": 0.012098738120865704, ""BSV"": 0.018074895478542574, ""HBS"": 0.01384757430486161}","{""HBSV"": 0.8251575726262154, ""HBV"": 0.4788609257580835, ""HSV"": 0.8278488248368079, ""BSV"": 0.9155800686223275, ""HBS"": 0.7739225910849453, ""value_only"": 0.7108815179929003, ""response_only"": 0.6574655236841126}",0.004166666666666667
uf20-91_uf20-0104,satlib_random_3sat_uf20,0,3723748cb1df46d839ea3af096dd4b0955b0ca5131bdd94c0950543f3c50ff68,42da552959f5072c2ddc4e3d76ad19e8ea93fe07df61cc2eed6e139d3da8e0ad,0.8054249058085798,0.8036128663305199,0.7184210525181441,0.9378775081128022,"[199.0, 105.05, 46.07762472176707, 0.43862565179751023, 0.1356783919591172, 0.9664968313480378, 2.375, 1.70625, 0.4169738451030232, 0.24438027537502882, 0.052631578925207756, 0.9896614266982746, 1.3800000000000003, 1.2730000000000001, 0.06671581521648377, 0.052408338699195145, 0.01449275361268642, 0.9995396768319431]","{""HBSV"": 0.8126420235437691, ""HBV"": 0.8467190919769281, ""HSV"": 0.8156742307985833, ""BSV"": 0.8150620720453565, ""HBS"": 0.7747299204002978}","{""HBSV"": 0.0, ""HBV"": 0.0, ""HSV"": 0.0, ""BSV"": 0.0, ""HBS"": 0.0}","{""HBSV"": 0.7717151011001809, ""HBV"": 0.7538146251956319, ""HSV"": 0.7925305841254721, ""BSV"": 0.7993885384814894, ""HBS"": 0.6321057640820034, ""value_only"": 0.7533790492047198, ""response_only"": 0.5253046363954283}",0.005952380952380952
uf20-91_uf20-0104,satlib_random_3sat_uf20,4,2f5681fde84a8fdb2c8d84053faf248d42dd9e3001475236502dcb6f7510307b,97d61fdae98d09354d817ac15e2b36d52f64982e1db55886f78ab82c936b8a76,0.6101694916007468,0.7109554901055956,0.5999999997599995,0.8347222222222223,"[7.0, 2.6666666666666665, 2.3570226039551585, 0.8838834761517281, 0.4285714285102041, 0.7638802312078818, 1.125, 0.6666666666666666, 0.2946278254943948, 0.44194173757867966, 0.11111111101234566, 0.947200146597834, 1.3200000000000003, 1.2566666666666668, 0.042295258468165106, 0.033656704324542486, 0.01515151514003674, 0.9996845730000272]","{""HBSV"": 0.6827261407942563, ""HBV"": 0.7127626912938734, ""HSV"": 0.6735676772251843, ""BSV"": 0.7087806936079732, ""HBS"": 0.6384811066553543}","{""HBSV"": -0.043427254865507914, ""HBV"": -0.06657093240601764, ""HSV"": -0.04582984614006469, ""BSV"": -0.02069430149838647, ""HBS"": -0.04136517756109548}","{""HBSV"": 0.015996342654407993, ""HBV"": 6.1458701018505e-05, ""HSV"": 0.01991732523678979, ""BSV"": 0.13613192925084652, ""HBS"": 0.02052472270156803, ""value_only"": 0.14260492385438453, ""response_only"": 0.08903712499422217}",0.005952380952380952
uf20-91_uf20-0104,satlib_random_3sat_uf20,5,2569e47b5eeaa30bfed57c5486dc7a73d7b415f28dab21fbe4642fb6d04497c4,9fbccb87075b6535c5b17a2dfaccbc7aba78f1c987f8473f96ef148e5a63d9e9,0.50000000021875,0.7427157257053992,0.5999999992799994,0.8541666666666667,"[1.0, 0.5, 0.5, 0.9999999980000001, 0.0, 0.5, 0.375, 0.21875, 0.10364452469860624, 0.4738035393133838, 0.3333333324444444, 0.9211854965885543, 1.3000000000000003, 1.2400000000000002, 0.037416573867739444, 0.030174656320616756, 0.04615384611834322, 0.9996737753170607]","{""HBSV"": 0.6604981770148903, ""HBV"": 0.6819906403546069, ""HSV"": 0.6351670462248019, ""BSV"": 0.6819906403546069, ""HBS"": 0.6062447042817998}","{""HBSV"": -0.022227963779365978, ""HBV"": -0.030772050939266493, ""HSV"": -0.03840063100038238, ""BSV"": -0.026790053253366364, ""HBS"": -0.03223640237355452}","{""HBSV"": 0.031291641581067176, ""HBV"": 0.002143055782575385, ""HSV"": 0.013056322524846325, ""BSV"": 0.06250592562275512, ""HBS"": 0.017400328012496333, ""value_only"": 0.09180443022618112, ""response_only"": 0.24217105281941514}",0.005952380952380952
uf20-91_uf20-0104,satlib_random_3sat_uf20,3,40025fa30db69a13c375a273d38daba15846bc71b86bfde1c82fcba4d74228c4,aae71b3b4e367450dabfeaa65a2193ff448b1ca97c76cd4a926eb12c3c4eb372,0.7162790698035428,0.7468040683233994,0.5874125872770305,0.8848737373737374,"[24.0, 6.545454545454546, 6.372720788480685, 0.9736101203135809, 0.4583333333142361, 0.8448011361962511, 2.0, 1.1477272727272727, 0.4190702026042222, 0.36513047323802045, 0.249999999875, 0.9725768918559605, 1.3400000000000003, 1.2563636363636366, 0.0564515443500365, 0.04493248823126946, 0.0, 0.9995807348755368]","{""HBSV"": 0.7261533956597642, ""HBV"": 0.779333623699891, ""HSV"": 0.719397523365249, ""BSV"": 0.7294749951063597, ""HBS"": 0.6798462842164498}","{""HBSV"": -0.06747518145596343, ""HBV"": -0.03858556044622352, ""HSV"": -0.07981882244073646, ""BSV"": -0.07620457217977272, ""HBS"": -0.0733914847825663}","{""HBSV"": 0.011094185864155528, ""HBV"": 0.007214802577323775, ""HSV"": 0.009627226508461281, ""BSV"": 0.013034900767071103, ""HBS"": 0.010068410925047492, ""value_only"": 0.305570620371775, ""response_only"": 0.024861275219236683}",0.005952380952380952
uf20-91_uf20-0104,satlib_random_3sat_uf20,1,5a191c8a1413a006b283f034f246198c21890c2ae55aaceb14aa9bc37d7c9dda,c04c1a8079a50b97dec78056e5bcbd6260261de515448bb3719a0f55cf2e24ce,0.7938324233309816,0.7982427951800072,0.6913229017371112,0.9263941961890878,"[4.0, 1.1578947368421053, 1.2675362714518206, 1.0946904153084305, 0.0, 0.7849026257854316, 2.5, 1.6578947368421053, 0.453136193624278, 0.27332024360851415, 0.09999999996, 0.9868419015052963, 1.3600000000000003, 1.267368421052632, 0.06364722719086732, 0.050219988192371216, 0.014705882342128036, 0.9995698782371344]","{""HBSV"": 0.7981511662929398, ""HBV"": 0.837310534773345, ""HSV"": 0.7981206256679589, ""BSV"": 0.7995959622187196, ""HBS"": 0.7594775282009972}","{""HBSV"": -0.014490857250829325, ""HBV"": -0.009408557203583023, ""HSV"": -0.017553605130624317, ""BSV"": -0.015466109826636876, ""HBS"": -0.015252392199300524}","{""HBSV"": 0.5208920349852646, ""HBV"": 0.450168894556928, ""HSV"": 0.5254310601952956, ""BSV"": 0.5651841400083493, ""HBS"": 0.39103144230070613, ""value_only"": 0.6882764391920744, ""response_only"": 0.3299398849390612}",0.005952380952380952
uf20-91_uf20-0104,satlib_random_3sat_uf20,2,49d27d1db0ccf2bad2cc0672dff4cbdc76e7aa20a4eff5bea21721f1e12493c7,cae371f92b22fd6c1b956bc23f5f369593dcfa37f247c3821da76825a6a9a5ef,0.7585463818729891,0.7770985836974523,0.7249999998640623,0.9282670292670292,"[17.0, 5.466666666666667, 5.499898988971424, 1.0060790831643922, 0.0, 0.8216749885859682, 2.375, 1.625, 0.518411033833193, 0.31902217447025893, 0.052631578925207756, 0.9800583101507098, 1.3600000000000003, 1.2733333333333337, 0.05917957605645911, 0.046476106814122765, 0.014705882342128036, 0.9996005988964128]","{""HBSV"": 0.7936285771157277, ""HBV"": 0.8179191841461145, ""HSV"": 0.7992163458059854, ""BSV"": 0.8056795672861324, ""HBS"": 0.7532377689990161}","{""HBSV"": -0.004522589177212155, ""HBV"": -0.01939135062723052, ""HSV"": 0.0010957201380265014, ""BSV"": 0.0060836050674127895, ""HBS"": -0.006239759201981165}","{""HBSV"": 0.6316569880437423, ""HBV"": 0.1410470377242825, ""HSV"": 0.7412296800642219, ""BSV"": 0.8191004527742705, ""HBS"": 0.4648911031368212, ""value_only"": 0.6661344444600894, ""response_only"": 0.4622168570244168}",0.005952380952380952
uf20-91_uf20-0104,satlib_random_3sat_uf20,6,e0cfd9c2bb28d89f7188c6344fdb7049b6750ff1e9406cd596dd0613af6dc699,d8f9f727d66735bbe0aabb3524d221dd01980969fd640e52146dbd7f0dca50e6,0.50000000025,1.0,0.9999999969999984,1.0,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.9999999999999998, 0.125, 0.125, 0.0, 0.0, 0.0, 0.9999999999999998, 1.3000000000000003, 1.2466666666666668, 0.04109609335312655, 0.03296478073809767, 0.04615384611834322, 0.9995065978740163]","{""HBSV"": 0.7937005261163832, ""HBV"": 0.7937005261163832, ""HSV"": 0.7937005253226822, ""BSV"": 0.7937005261163832, ""HBS"": 0.7937005253226822}","{""HBSV"": 0.13320234910149287, ""HBV"": 0.11170988576177632, ""HSV"": 0.1585334790978803, ""BSV"": 0.11170988576177632, ""HBS"": 0.18745582104088243}","{""HBSV"": 0.9997354290413837, ""HBV"": 0.9999980639658831, ""HSV"": 0.9998446690516968, ""BSV"": 0.9988672870245728, ""HBS"": 0.9999290037769193, ""value_only"": 0.6664928318561653, ""response_only"": 0.9994714114223033}",0.005952380952380952
uf20-91_uf20-0108,satlib_random_3sat_uf20,1,4cf198f2a420b7aff8baeff52e37f2598fdfd6e09657942819a50b96b6c174b9,97fef5f7c9f707992fab23ae7ecf77db7f19def5bb389ab71b7e7cb8b8cc21a4,0.8329751568932183,0.848339389693715,0.7523219812913857,0.9108890013495277,"[7.0, 1.1578947368421053, 1.6940502041506402, 1.4630433568665608, 0.4285714285102041, 0.7111062442193209, 2.375, 1.6578947368421053, 0.3340395335470027, 0.20148416297031277, 0.10526315785041551, 0.9930163628670932, 1.3600000000000003, 1.267368421052632, 0.04458488123062608, 0.03517910061102543, 0.029411764684256072, 0.999789855201797]","{""HBSV"": 0.8341952693791744, ""HBV"": 0.8634205478147586, ""HSV"": 0.829533162769789, ""BSV"": 0.8346023705625256, ""HBS"": 0.8100934938154258}","{""HBSV"": 0.006090355582070717, ""HBV"": -0.0048481253208916275, ""HSV"": 0.00712629503789175, ""BSV"": 0.01020507479678956, ""HBS"": 0.011245722925217194}","{""HBSV"": 0.8850572437373729, ""HBV"": 0.7137489968843264, ""HSV"": 0.8790094713905888, ""BSV"": 0.9097426786922517, ""HBS"": 0.8466486779945253, ""value_only"": 0.8319594639983037, ""response_only"": 0.6086496475283687}",0.006944444444444444
uf20-91_uf20-0108,satlib_random_3sat_uf20,4,15d39ee8cec173e9caf02177c05b2d45710404a9f8c064d2d8dcf442f09c2a20,b0720ec1f9b8c5a7036afe3218d201089e48a571b25b868fd91412fe51f4ff18,0.8031761803032778,0.8337030559691425,0.6998577523758411,0.90696882795567,"[10.0, 1.6842105263157894, 2.6168006094012743, 1.5537253609094823, 0.29999999997, 0.679554521015093, 2.375, 1.6842105263157894, 0.39812145448440184, 0.23638461345976022, 0.052631578925207756, 0.9904239401463928, 4.24, 1.6884210526315793, 0.7494367229206546, 0.44386838301305903, 0.4433962263105197, 0.972463006893181]","{""HBSV"": 0.8074322430557862, ""HBV"": 0.8468468143477024, ""HSV"": 0.7988605706689244, ""BSV"": 0.8088559365394709, ""HBS"": 0.7767429684100003}","{""HBSV"": -0.035261205424833575, ""HBV"": -0.005405554346817221, ""HSV"": -0.047716160612119585, ""BSV"": -0.038660979494749115, ""HBS"": -0.04795618813548186}","{""HBSV"": 0.2954369020640268, ""HBV"": 0.6184569531184823, ""HSV"": 0.20047725985972814, ""BSV"": 0.31836282580755393, ""HBS"": 0.16268140371064796, ""value_only"": 0.7310585742252605, ""response_only"": 0.13364327947403487}",0.006944444444444444
uf20-91_uf20-0108,satlib_random_3sat_uf20,2,652174d9c8dbc24eba604bf8ad2e03d1e32f3fe16726c72278dc266ed84dc8d6,b83eee35a928e4e7c46e6a8f7629b967d64cf7eb12426a45f5f7055d4c75327a,0.8474208585474144,0.8156183915396646,0.656249999876953,0.9016836635586636,"[31.0, 3.875, 7.183966522750506, 1.8539268441023429, 0.8709677419073881, 0.6676616355725529, 2.375, 1.421875, 0.43498159084609545, 0.30592111862166105, 0.052631578925207756, 0.983798626875882, 1.3200000000000003, 1.2637500000000002, 0.04196352582898633, 0.033205559482319104, 0.0, 0.9998003586640092]","{""HBSV"": 0.7997005954027795, ""HBV"": 0.8541748636956212, ""HSV"": 0.7944639997428826, ""BSV"": 0.7843986591648121, ""HBS"": 0.7683371376763771}","{""HBSV"": -0.03449467397639494, ""HBV"": -0.009245684119137398, ""HSV"": -0.035069163026906325, ""BSV"": -0.05020371139771351, ""HBS"": -0.04175635613904871}","{""HBSV"": 0.26903932510504475, ""HBV"": 0.5474652209860698, ""HSV"": 0.30035252470991586, ""BSV"": 0.1348638236294592, ""HBS"": 0.18156679849049043, ""value_only"": 0.6956749218367747, ""response_only"": 0.13868105754327234}",0.006944444444444444
uf20-91_uf20-0108,satlib_random_3sat_uf20,5,080ce49732a9d11c148048b54888376621b2bbc7cfee2cfea5d15e13f3448145,d61d68b46d6aee712f4f6416384e16246425ca1f8c38d2d2c4b388641a62e9ac,0.8077657920808922,0.8462170327674353,0.7389705880967369,0.8990470313999726,"[10.0, 3.5294117647058822, 2.6372366789952815, 0.7472170588369516, 0.29999999997, 0.8900449736264868, 2.25, 1.6102941176470589, 0.3759359715048299, 0.2334579547621305, 0.0, 0.9903648450446477, 4.24, 1.735294117647059, 0.7789443659591586, 0.44888319368388746, 0.4433962263105197, 0.9702441261678193]","{""HBSV"": 0.8209074483304006, ""HBV"": 0.8501910792964232, ""HSV"": 0.8126402716814246, ""BSV"": 0.825335341677328, ""HBS"": 0.7964003785089598}","{""HBSV"": 0.013475205274614432, ""HBV"": 0.0033442649487208653, ""HSV"": 0.013779701012500256, ""BSV"": 0.016479405137857173, ""HBS"": 0.019657410098959494}","{""HBSV"": 0.8962467097665604, ""HBV"": 0.8307185226691779, ""HSV"": 0.8768182262149029, ""BSV"": 0.9206036572329531, ""HBS"": 0.8637294417239826, ""value_only"": 0.7861525987063616, ""response_only"": 0.7014708186526983}",0.006944444444444444
uf20-91_uf20-0108,satlib_random_3sat_uf20,3,9cdaff2fe9673b4b19d6c0dbef447dae92913ce551ec376dd1963e557abec935,ec86d763e6f4cb09058397e792331445fb036e07112e07355c01ce891954600d,0.8283871323832018,0.8311501503039842,0.8146551722452433,0.8990665064102564,"[27.0, 6.0, 7.044501401802686, 1.1740835667714338, 0.37037037035665293, 0.8076369564873449, 2.25, 1.6484375, 0.359629665202622, 0.21816396738393662, 0.11111111106172838, 0.991109200609805, 2.3600000000000003, 1.4550000000000003, 0.405123437979093, 0.27843535237158595, 0.042372881337977626, 0.9875793643793298]","{""HBSV"": 0.8426934484806198, ""HBV"": 0.8522523686945196, ""HSV"": 0.8465767312810439, ""BSV"": 0.84751691603422, ""HBS"": 0.8246991565454822}","{""HBSV"": 0.04299285307784029, ""HBV"": -0.0019224950011016428, ""HSV"": 0.05211273153816132, ""BSV"": 0.06311825686940786, ""HBS"": 0.05636201886910508}","{""HBSV"": 0.9865302743028115, ""HBV"": 0.7337300832259394, ""HSV"": 0.9898051962902423, ""BSV"": 0.995198429587027, ""HBS"": 0.9830644535786959, ""value_only"": 0.8569230134879599, ""response_only"": 0.924406678098044}",0.006944444444444444
uf20-91_uf20-0108,satlib_random_3sat_uf20,0,5e53268cd7da8f36eea7bcc542f2728fce359fa7ee15cb3736578e2085469e1e,fe3c231d3a848f2fb47aed0e4e6f7b4207e9462b8dc8e1f12e1c0e51c776a499,0.8393281153308558,0.8454370214828676,0.7184210525181441,0.922463866607249,"[199.0, 104.05, 36.657161646805115, 0.3523033315372687, 0.10552763819042449, 0.980479201139718, 2.375, 1.70625, 0.3119369928366945, 0.1828202154747981, 0.052631578925207756, 0.9944342176752761, 1.3800000000000003, 1.2730000000000001, 0.049909918853871166, 0.039206534811205514, 0.01449275361268642, 0.9997441681379694]","{""HBSV"": 0.8281049137971037, ""HBV"": 0.8682686731356503, ""HSV"": 0.8224068677318972, ""BSV"": 0.8243972957657361, ""HBS"": 0.7988477708902086}","{""HBSV"": 0.0, ""HBV"": 0.0, ""HSV"": 0.0, ""BSV"": 0.0, ""HBS"": 0.0}","{""HBSV"": 0.8269895239550074, ""HBV"": 0.8310874849057044, ""HSV"": 0.814619676656674, ""BSV"": 0.8279714981388243, ""HBS"": 0.727676439578274, ""value_only"": 0.8120116636552669, ""response_only"": 0.5253046363954283}",0.006944444444444444
uf20-91_uf20-0114,satlib_random_3sat_uf20,0,349fae13e68dd569fa1bdf37861102b3e1f1f25281d62896e7263233feade686,6c536bd5a25893bd1b746d0bdf92116d55594dff10303ab2ee66f02e06265fd0,0.8200646420666989,0.8008111495793147,0.6824999998976251,0.9165587178344532,"[220.0, 104.95, 47.62297239778299, 0.45376819816416597, 0.18181818181735537, 0.9668065197577056, 2.5, 1.70625, 0.424402153034124, 0.24873386243832385, 0.04999999998, 0.9896962627059489, 1.4000000000000004, 1.2730000000000001, 0.0679043444854599, 0.053341983057437474, 0.014285714275510212, 0.9995270427935825]","{""HBSV"": 0.8005902313917578, ""HBV"": 0.8443311855180996, ""HSV"": 0.8005166055399054, ""BSV"": 0.7942020793423235, ""HBS"": 0.765291608622464}","{""HBSV"": 0.0, ""HBV"": 0.0, ""HSV"": 0.0, ""BSV"": 0.0, ""HBS"": 0.0}","{""HBSV"": 0.720717180722846, ""HBV"": 0.743931768485582, ""HSV"": 0.7359279851111674, ""BSV"": 0.7232223121730198, ""HBS"": 0.5910827473403838, ""value_only"": 0.6998779520988194, ""response_only"": 0.5253046363954283}",0.013888888888888888
